Date,Open,High,Low,Close,Adj Close,Volume
2017-03-23,52.950001,57.000000,51.750000,54.150002,54.150002,17700
2017-03-24,56.250000,58.049999,54.750000,57.450001,57.450001,12100
2017-03-27,58.049999,67.500000,58.049999,62.849998,62.849998,43100
2017-03-28,63.000000,67.184998,60.150002,61.950001,61.950001,18200
2017-03-29,62.700001,63.299999,54.150002,56.700001,56.700001,18700
2017-03-30,57.000000,60.750000,55.500000,60.000000,60.000000,8600
2017-03-31,59.250000,61.500000,58.500000,61.500000,61.500000,7500
2017-04-03,54.750000,57.000000,48.750000,51.000000,51.000000,51300
2017-04-04,50.849998,54.150002,50.549999,51.900002,51.900002,15500
2017-04-05,52.799999,52.799999,50.880001,51.599998,51.599998,5200
2017-04-06,51.000000,51.584999,48.750000,49.500000,49.500000,10500
2017-04-07,49.500000,51.299999,49.200001,51.299999,51.299999,8100
2017-04-10,51.000000,51.000000,49.200001,49.950001,49.950001,13000
2017-04-11,48.750000,50.250000,47.849998,48.000000,48.000000,11800
2017-04-12,48.000000,48.299999,47.099998,47.549999,47.549999,8600
2017-04-13,46.799999,47.099998,44.250000,45.000000,45.000000,14600
2017-04-17,44.400002,45.000000,42.750000,44.700001,44.700001,18800
2017-04-18,44.250000,44.250000,42.900002,43.950001,43.950001,7500
2017-04-19,43.500000,43.799999,42.299999,43.500000,43.500000,9900
2017-04-20,42.900002,43.139999,42.000000,42.750000,42.750000,6700
2017-04-21,42.750000,44.700001,42.750000,42.750000,42.750000,5500
2017-04-24,42.900002,43.500000,42.000000,42.750000,42.750000,10900
2017-04-25,42.900002,43.349998,42.060001,42.599998,42.599998,5300
2017-04-26,42.750000,42.750000,41.790001,42.450001,42.450001,12100
2017-04-27,42.150002,45.000000,42.000000,43.650002,43.650002,13600
2017-04-28,43.650002,44.445000,42.750000,43.200001,43.200001,6500
2017-05-01,43.799999,43.950001,42.450001,43.049999,43.049999,8100
2017-05-02,42.750000,44.535000,39.450001,39.750000,39.750000,13600
2017-05-03,40.200001,40.200001,36.299999,37.049999,37.049999,19300
2017-05-04,37.049999,37.049999,36.000000,36.900002,36.900002,6800
2017-05-05,36.599998,37.049999,36.000000,36.599998,36.599998,9900
2017-05-08,37.500000,39.450001,36.000000,38.400002,38.400002,10800
2017-05-09,39.150002,39.750000,36.000000,38.549999,38.549999,18800
2017-05-10,36.599998,36.599998,30.750000,30.900000,30.900000,43600
2017-05-11,31.950001,31.950001,27.900000,28.950001,28.950001,23200
2017-05-12,28.500000,28.950001,23.250000,24.450001,24.450001,59800
2017-05-15,26.400000,29.400000,24.750000,29.250000,29.250000,50500
2017-05-16,27.750000,30.450001,26.400000,26.400000,26.400000,37500
2017-05-17,26.850000,27.000000,25.500000,25.799999,25.799999,12200
2017-05-18,26.400000,26.400000,24.000000,24.900000,24.900000,19500
2017-05-19,24.600000,25.469999,23.100000,23.850000,23.850000,17900
2017-05-22,23.700001,24.000000,18.750000,21.450001,21.450001,72700
2017-05-23,21.450001,21.584999,19.350000,20.400000,20.400000,33100
2017-05-24,19.950001,20.145000,15.750000,16.200001,16.200001,73100
2017-05-25,17.850000,17.850000,16.500000,17.100000,17.100000,41200
2017-05-26,17.700001,17.850000,15.900000,16.200001,16.200001,25000
2017-05-30,16.950001,17.250000,14.850000,15.150000,15.150000,34900
2017-05-31,15.450000,15.750000,15.150000,15.600000,15.600000,17600
2017-06-01,17.250000,17.250000,15.450000,16.650000,16.650000,23300
2017-06-02,17.100000,22.200001,16.200001,20.549999,20.549999,182800
2017-06-05,21.150000,22.350000,17.250000,18.150000,18.150000,88100
2017-06-06,19.500000,20.820000,18.299999,19.350000,19.350000,65500
2017-06-07,22.200001,22.200001,17.250000,17.549999,17.549999,47800
2017-06-08,17.850000,18.450001,16.799999,17.850000,17.850000,12900
2017-06-09,17.400000,19.350000,16.950001,18.299999,18.299999,23500
2017-06-12,18.900000,18.900000,18.000000,18.900000,18.900000,10900
2017-06-13,19.200001,19.799999,18.750000,19.200001,19.200001,11900
2017-06-14,21.150000,28.799999,21.000000,27.150000,27.150000,462900
2017-06-15,29.100000,32.700001,27.299999,31.650000,31.650000,451900
2017-06-16,29.549999,33.450001,28.200001,28.799999,28.799999,277700
2017-06-19,27.750000,28.350000,24.900000,26.850000,26.850000,90500
2017-06-20,27.299999,29.700001,26.850000,28.049999,28.049999,118700
2017-06-21,27.750000,29.100000,25.500000,28.500000,28.500000,59900
2017-06-22,29.100000,31.799999,27.150000,30.600000,30.600000,106400
2017-06-23,31.500000,36.450001,30.450001,35.250000,35.250000,202100
2017-06-26,35.250000,37.799999,31.049999,31.650000,31.650000,100500
2017-06-27,32.400002,33.000000,28.500000,30.150000,30.150000,46800
2017-06-28,30.750000,37.740002,30.600000,37.500000,37.500000,119800
2017-06-29,38.250000,40.200001,33.750000,37.799999,37.799999,102100
2017-06-30,37.799999,38.715000,34.349998,34.799999,34.799999,35700
2017-07-03,34.950001,35.250000,33.599998,34.349998,34.349998,9500
2017-07-05,33.900002,34.500000,30.150000,34.049999,34.049999,38700
2017-07-06,33.750000,33.750000,30.750000,31.350000,31.350000,13300
2017-07-07,30.750000,33.150002,30.750000,32.250000,32.250000,6900
2017-07-10,32.250000,32.250000,30.150000,31.350000,31.350000,9500
2017-07-11,31.500000,32.099998,31.215000,31.650000,31.650000,10800
2017-07-12,31.200001,32.549999,30.750000,31.650000,31.650000,7800
2017-07-13,32.700001,34.200001,31.500000,32.250000,32.250000,40000
2017-07-14,32.849998,36.750000,32.790001,34.950001,34.950001,110900
2017-07-17,34.500000,36.000000,33.150002,34.500000,34.500000,33700
2017-07-18,34.500000,34.500000,30.150000,31.350000,31.350000,32800
2017-07-19,28.049999,28.200001,22.500000,24.000000,24.000000,79900
2017-07-20,23.250000,23.700001,21.750000,21.900000,21.900000,34400
2017-07-21,21.750000,28.950001,21.000000,25.950001,25.950001,82100
2017-07-24,25.799999,27.600000,25.049999,26.250000,26.250000,22200
2017-07-25,26.700001,26.850000,25.200001,25.950001,25.950001,18200
2017-07-26,25.799999,26.850000,25.665001,26.100000,26.100000,6900
2017-07-27,26.100000,26.250000,23.400000,24.750000,24.750000,12000
2017-07-28,26.100000,27.000000,24.450001,25.950001,25.950001,9600
2017-07-31,27.150000,27.450001,25.215000,27.150000,27.150000,18700
2017-08-01,28.049999,30.000000,27.299999,30.000000,30.000000,24600
2017-08-02,30.299999,32.549999,26.400000,29.100000,29.100000,24200
2017-08-03,29.700001,29.700001,28.500000,29.700001,29.700001,6900
2017-08-04,29.700001,29.700001,27.600000,28.950001,28.950001,10900
2017-08-07,29.549999,30.600000,27.299999,30.150000,30.150000,12400
2017-08-08,26.400000,30.000000,24.900000,28.500000,28.500000,24000
2017-08-09,27.150000,28.035000,26.850000,27.600000,27.600000,11700
2017-08-10,27.150000,27.150000,24.750000,25.500000,25.500000,14600
2017-08-11,24.750000,24.900000,21.705000,22.049999,22.049999,30600
2017-08-14,27.600000,27.600000,23.100000,23.250000,23.250000,27000
2017-08-15,25.500000,25.500000,23.174999,24.150000,24.150000,12000
2017-08-16,24.000000,24.000000,22.500000,22.950001,22.950001,12100
2017-08-17,24.150000,24.150000,22.049999,23.100000,23.100000,14000
2017-08-18,22.200001,24.150000,21.900000,23.549999,23.549999,17300
2017-08-21,24.000000,24.000000,21.299999,21.900000,21.900000,24900
2017-08-22,22.500000,22.500000,21.000000,21.000000,21.000000,16000
2017-08-23,21.000000,21.299999,18.750000,19.950001,19.950001,20200
2017-08-24,20.100000,21.299999,18.750000,18.900000,18.900000,16000
2017-08-25,18.900000,19.500000,18.600000,18.750000,18.750000,12900
2017-08-28,18.600000,19.200001,17.850000,17.850000,17.850000,20300
2017-08-29,17.250000,17.969999,16.500000,17.250000,17.250000,19800
2017-08-30,16.799999,19.200001,15.900000,18.870001,18.870001,28800
2017-08-31,18.900000,19.500000,18.000000,18.900000,18.900000,18200
2017-09-01,18.900000,20.250000,17.250000,17.400000,17.400000,45300
2017-09-05,18.150000,18.750000,17.250000,17.879999,17.879999,17700
2017-09-06,18.000000,18.150000,17.250000,17.549999,17.549999,10000
2017-09-07,17.250000,17.549999,15.300000,17.250000,17.250000,89600
2017-09-08,16.950001,18.000000,16.350000,16.799999,16.799999,39700
2017-09-11,17.250000,18.000000,16.500000,17.775000,17.775000,28700
2017-09-12,19.500000,20.400000,18.000000,19.049999,19.049999,71600
2017-09-13,19.500000,19.500000,17.850000,17.850000,17.850000,35600
2017-09-14,18.900000,19.200001,18.299999,18.450001,18.450001,36000
2017-09-15,18.900000,18.900000,16.950001,17.250000,17.250000,40900
2017-09-18,17.400000,19.350000,17.400000,17.549999,17.549999,33000
2017-09-19,17.250000,17.850000,16.950001,17.250000,17.250000,43000
2017-09-20,18.150000,18.150000,17.025000,17.250000,17.250000,30200
2017-09-21,17.250000,17.250000,16.799999,17.100000,17.100000,16900
2017-09-22,17.100000,19.200001,16.500000,19.200001,19.200001,118000
2017-09-25,19.350000,20.400000,18.000000,19.950001,19.950001,132500
2017-09-26,20.250000,21.405001,18.450001,19.350000,19.350000,73600
2017-09-27,18.750000,19.350000,18.150000,19.049999,19.049999,26200
2017-09-28,19.049999,19.350000,18.000000,18.750000,18.750000,21400
2017-09-29,18.600000,18.750000,18.000000,18.150000,18.150000,17800
2017-10-02,18.299999,18.750000,18.000000,18.150000,18.150000,17900
2017-10-03,18.150000,18.450001,17.549999,17.850000,17.850000,24300
2017-10-04,17.850000,19.799999,17.700001,18.450001,18.450001,47400
2017-10-05,18.000000,18.299999,17.700001,17.850000,17.850000,24000
2017-10-06,18.000000,18.000000,17.250000,18.000000,18.000000,29200
2017-10-09,17.549999,18.000000,17.400000,17.700001,17.700001,16100
2017-10-10,17.850000,20.400000,17.415001,18.750000,18.750000,179800
2017-10-11,18.450001,18.750000,17.250000,18.000000,18.000000,53300
2017-10-12,18.299999,18.299999,17.400000,17.625000,17.625000,23100
2017-10-13,17.549999,18.299999,17.250000,17.850000,17.850000,19300
2017-10-16,18.299999,18.299999,17.250000,17.549999,17.549999,28400
2017-10-17,18.000000,18.000000,16.500000,16.500000,16.500000,51300
2017-10-18,17.100000,17.100000,16.350000,16.950001,16.950001,27500
2017-10-19,16.799999,17.250000,16.350000,16.950001,16.950001,17200
2017-10-20,16.799999,18.299999,16.514999,16.950001,16.950001,49000
2017-10-23,17.250000,18.150000,16.950001,17.250000,17.250000,20700
2017-10-24,17.250000,17.535000,16.950001,17.100000,17.100000,10500
2017-10-25,17.250000,17.250000,16.200001,16.500000,16.500000,47700
2017-10-26,16.350000,16.500000,16.200001,16.500000,16.500000,12600
2017-10-27,16.500000,16.500000,15.900000,16.049999,16.049999,19900
2017-10-30,16.049999,16.200001,15.600000,15.900000,15.900000,16800
2017-10-31,16.049999,17.100000,15.750000,16.200001,16.200001,43300
2017-11-01,16.049999,16.200001,15.600000,15.675000,15.675000,10700
2017-11-02,15.900000,17.400000,15.600000,16.799999,16.799999,76600
2017-11-03,17.100000,17.549999,16.350000,16.950001,16.950001,13000
2017-11-06,17.100000,17.250000,16.500000,16.799999,16.799999,14000
2017-11-07,16.500000,17.400000,16.500000,16.799999,16.799999,30700
2017-11-08,17.100000,17.100000,15.900000,16.200001,16.200001,32800
2017-11-09,15.750000,16.200001,15.300000,15.750000,15.750000,29700
2017-11-10,19.500000,23.700001,18.000000,22.950001,22.950001,502600
2017-11-13,30.600000,39.750000,27.450001,30.299999,30.299999,1256100
2017-11-14,27.299999,28.200001,24.150000,26.250000,26.250000,190100
2017-11-15,25.500000,27.000000,24.750000,26.400000,26.400000,109500
2017-11-16,27.150000,29.549999,27.000000,28.650000,28.650000,164600
2017-11-17,30.000000,36.750000,27.629999,35.849998,35.849998,626800
2017-11-20,37.349998,47.250000,30.000000,43.799999,43.799999,724400
2017-11-21,48.000000,71.550003,46.500000,61.950001,61.950001,1087500
2017-11-22,65.550003,69.000000,48.299999,52.349998,52.349998,862500
2017-11-24,51.150002,53.250000,41.849998,43.200001,43.200001,288700
2017-11-27,41.700001,48.299999,39.450001,46.049999,46.049999,354300
2017-11-28,44.549999,47.549999,42.000000,43.650002,43.650002,168500
2017-11-29,42.750000,45.000000,36.750000,38.700001,38.700001,182900
2017-11-30,39.000000,39.570000,34.200001,34.349998,34.349998,170700
2017-12-01,33.900002,37.500000,33.000000,35.250000,35.250000,109400
2017-12-04,34.799999,38.700001,34.799999,36.000000,36.000000,170200
2017-12-05,37.049999,42.599998,36.389999,38.849998,38.849998,195900
2017-12-06,39.450001,43.799999,38.849998,42.900002,42.900002,135200
2017-12-07,42.000000,46.200001,40.049999,40.799999,40.799999,128600
2017-12-08,41.549999,42.735001,40.049999,41.250000,41.250000,42500
2017-12-11,40.200001,41.250000,37.650002,39.150002,39.150002,54400
2017-12-12,39.000000,40.035000,37.500000,38.400002,38.400002,51600
2017-12-13,37.799999,38.384998,33.674999,34.799999,34.799999,89600
2017-12-14,37.500000,38.865002,36.299999,36.450001,36.450001,72400
2017-12-15,36.750000,37.349998,34.049999,34.200001,34.200001,55800
2017-12-18,34.500000,35.549999,33.900002,34.500000,34.500000,44300
2017-12-19,34.500000,35.700001,33.299999,33.900002,33.900002,52500
2017-12-20,34.650002,34.875000,31.350000,31.500000,31.500000,66900
2017-12-21,32.099998,35.250000,31.350000,31.950001,31.950001,79600
2017-12-22,32.250000,32.250000,31.500000,31.950001,31.950001,26600
2017-12-26,31.650000,37.049999,31.350000,36.150002,36.150002,124100
2017-12-27,36.299999,40.200001,35.700001,38.549999,38.549999,150100
2017-12-28,36.750000,37.950001,31.799999,33.450001,33.450001,207600
2017-12-29,32.849998,33.450001,31.500000,31.950001,31.950001,68800
2018-01-02,31.200001,31.950001,26.250000,30.750000,30.750000,191900
2018-01-03,30.000000,30.450001,27.750000,28.500000,28.500000,66900
2018-01-04,27.750000,29.250000,27.000000,29.250000,29.250000,59200
2018-01-05,28.500000,29.250000,27.900000,28.500000,28.500000,41700
2018-01-08,28.500000,28.799999,27.750000,28.799999,28.799999,26600
2018-01-09,29.100000,30.434999,28.200001,29.400000,29.400000,59000
2018-01-10,29.400000,29.549999,28.049999,28.200001,28.200001,22500
2018-01-11,27.750000,30.750000,27.600000,30.299999,30.299999,90800
2018-01-12,30.750000,30.750000,28.950001,30.150000,30.150000,43300
2018-01-16,30.150000,30.450001,27.600000,28.350000,28.350000,42100
2018-01-17,28.200001,28.500000,27.150000,28.200001,28.200001,29000
2018-01-18,27.900000,27.959999,27.000000,27.000000,27.000000,18100
2018-01-19,27.000000,27.600000,26.250000,26.549999,26.549999,33900
2018-01-22,26.549999,26.700001,25.500000,25.950001,25.950001,32200
2018-01-23,25.500000,25.575001,22.799999,23.250000,23.250000,62000
2018-01-24,23.250000,25.950001,22.815001,25.500000,25.500000,57800
2018-01-25,26.100000,26.250000,24.600000,25.049999,25.049999,23300
2018-01-26,25.049999,25.049999,23.715000,24.299999,24.299999,21700
2018-01-29,24.150000,24.150000,22.500000,22.950001,22.950001,41400
2018-01-30,22.799999,23.250000,21.900000,23.250000,23.250000,19700
2018-01-31,23.100000,23.250000,21.900000,21.900000,21.900000,15500
2018-02-01,22.200001,22.200001,21.000000,22.049999,22.049999,27400
2018-02-02,22.049999,22.200001,21.014999,21.299999,21.299999,22700
2018-02-05,21.000000,21.299999,19.049999,19.500000,19.500000,38500
2018-02-06,18.750000,21.299999,18.600000,21.000000,21.000000,23300
2018-02-07,21.150000,22.334999,20.400000,20.700001,20.700001,17800
2018-02-08,21.299999,22.200001,20.700001,21.600000,21.600000,14800
2018-02-09,22.049999,22.950001,20.400000,21.000000,21.000000,25900
2018-02-12,21.450001,22.184999,21.000000,21.000000,21.000000,12900
2018-02-13,21.450001,21.750000,21.000000,21.299999,21.299999,8800
2018-02-14,21.299999,23.400000,21.150000,22.950001,22.950001,29000
2018-02-15,23.250000,23.549999,21.750000,22.950001,22.950001,15200
2018-02-16,23.100000,23.400000,22.215000,23.250000,23.250000,9900
2018-02-20,23.700001,23.700001,21.900000,22.200001,22.200001,12200
2018-02-21,22.650000,22.650000,22.049999,22.049999,22.049999,10600
2018-02-22,22.049999,22.500000,21.750000,22.049999,22.049999,6200
2018-02-23,22.350000,24.450001,22.049999,24.000000,24.000000,27700
2018-02-26,24.450001,24.450001,22.200001,22.500000,22.500000,15900
2018-02-27,22.799999,23.100000,21.900000,22.350000,22.350000,9200
2018-02-28,22.500000,23.100000,21.900000,22.950001,22.950001,13800
2018-03-01,23.100000,24.299999,22.424999,23.400000,23.400000,15900
2018-03-02,23.700001,23.985001,22.650000,23.100000,23.100000,15200
2018-03-05,23.100000,23.250000,22.350000,22.650000,22.650000,20300
2018-03-06,22.500000,24.000000,22.500000,23.100000,23.100000,13400
2018-03-07,23.250000,26.850000,23.250000,26.250000,26.250000,76300
2018-03-08,26.549999,28.500000,25.950001,27.299999,27.299999,56600
2018-03-09,28.049999,28.049999,26.100000,27.450001,27.450001,25400
2018-03-12,27.750000,27.750000,26.250000,27.450001,27.450001,22900
2018-03-13,27.299999,27.299999,24.750000,25.650000,25.650000,23300
2018-03-14,24.150000,24.150000,22.500000,23.700001,23.700001,30700
2018-03-15,23.549999,23.565001,22.650000,22.799999,22.799999,12000
2018-03-16,22.950001,23.850000,22.665001,23.850000,23.850000,13800
2018-03-19,23.400000,23.850000,22.650000,22.650000,22.650000,8100
2018-03-20,24.150000,24.750000,23.100000,23.549999,23.549999,19100
2018-03-21,23.400000,23.549999,22.950001,23.549999,23.549999,8600
2018-03-22,23.400000,24.750000,23.250000,23.850000,23.850000,9700
2018-03-23,23.549999,23.549999,22.500000,23.100000,23.100000,13300
2018-03-26,23.250000,33.000000,21.450001,31.049999,31.049999,541800
2018-03-27,30.299999,31.049999,26.250000,28.799999,28.799999,157300
2018-03-28,27.299999,27.750000,24.000000,24.150000,24.150000,62600
2018-03-29,24.450001,24.750000,22.350000,23.700001,23.700001,38000
2018-04-02,24.000000,24.600000,21.900000,22.650000,22.650000,29100
2018-04-03,22.650000,23.400000,22.350000,22.799999,22.799999,24500
2018-04-04,23.100000,23.100000,22.200001,22.200001,22.200001,17400
2018-04-05,22.350000,22.500000,22.049999,22.350000,22.350000,17300
2018-04-06,22.049999,22.350000,21.150000,21.900000,21.900000,16100
2018-04-09,22.200001,22.920000,21.150000,22.049999,22.049999,16000
2018-04-10,22.799999,23.850000,22.065001,23.100000,23.100000,27500
2018-04-11,22.650000,24.299999,22.575001,23.850000,23.850000,8000
2018-04-12,23.700001,24.855000,23.549999,24.450001,24.450001,15400
2018-04-13,24.299999,25.200001,24.000000,25.049999,25.049999,12100
2018-04-16,25.350000,25.485001,24.150000,24.750000,24.750000,8500
2018-04-17,25.200001,25.200001,23.850000,24.450001,24.450001,7900
2018-04-18,24.450001,25.049999,24.000000,24.299999,24.299999,7100
2018-04-19,24.750000,25.049999,24.000000,24.450001,24.450001,5500
2018-04-20,24.450001,24.900000,24.150000,24.225000,24.225000,7100
2018-04-23,24.299999,26.250000,24.299999,24.915001,24.915001,27200
2018-04-24,25.500000,25.799999,24.299999,25.049999,25.049999,14500
2018-04-25,25.200001,25.350000,24.600000,25.049999,25.049999,7600
2018-04-26,24.750000,26.100000,24.750000,25.500000,25.500000,8800
2018-04-27,25.500000,28.200001,25.500000,27.900000,27.900000,27200
2018-04-30,28.350000,30.299999,27.750000,28.200001,28.200001,83300
2018-05-01,28.350000,28.650000,24.764999,25.799999,25.799999,22200
2018-05-02,26.850000,26.985001,25.950001,26.700001,26.700001,11100
2018-05-03,25.950001,26.834999,25.950001,25.950001,25.950001,5700
2018-05-04,26.400000,26.504999,25.500000,26.400000,26.400000,10400
2018-05-07,26.850000,27.735001,25.950001,26.100000,26.100000,17200
2018-05-08,25.799999,26.084999,23.700001,24.600000,24.600000,24900
2018-05-09,25.049999,25.080000,23.250000,24.150000,24.150000,15800
2018-05-10,24.150000,24.225000,22.500000,22.650000,22.650000,47700
2018-05-11,22.799999,24.600000,22.799999,23.850000,23.850000,29400
2018-05-14,24.299999,24.299999,22.950001,23.400000,23.400000,11100
2018-05-15,23.100000,23.549999,22.500000,23.025000,23.025000,19500
2018-05-16,22.799999,23.700001,22.799999,22.950001,22.950001,11600
2018-05-17,22.799999,23.700001,22.799999,22.950001,22.950001,11200
2018-05-18,22.799999,23.549999,22.500000,22.950001,22.950001,16100
2018-05-21,23.100000,23.250000,22.500000,22.500000,22.500000,26000
2018-05-22,22.500000,22.950001,22.049999,22.350000,22.350000,19900
2018-05-23,22.350000,23.100000,21.600000,22.950001,22.950001,34400
2018-05-24,23.250000,23.250000,22.500000,22.500000,22.500000,7300
2018-05-25,22.950001,23.100000,22.500000,22.799999,22.799999,8500
2018-05-29,23.700001,25.799999,23.400000,25.200001,25.200001,62400
2018-05-30,25.200001,25.350000,24.270000,24.450001,24.450001,19700
2018-05-31,24.450001,25.934999,24.299999,24.750000,24.750000,24000
2018-06-01,24.900000,25.500000,24.750000,25.500000,25.500000,13400
2018-06-04,25.350000,26.250000,24.900000,25.650000,25.650000,14500
2018-06-05,26.100000,26.100000,24.900000,25.500000,25.500000,17800
2018-06-06,25.650000,29.250000,25.350000,27.299999,27.299999,87100
2018-06-07,28.200001,28.350000,25.665001,26.700001,26.700001,17800
2018-06-08,26.700001,27.600000,25.799999,27.150000,27.150000,21000
2018-06-11,27.450001,28.950001,27.150000,27.900000,27.900000,25500
2018-06-12,27.600000,29.850000,27.600000,27.900000,27.900000,41200
2018-06-13,27.900000,28.200001,26.250000,26.400000,26.400000,20900
2018-06-14,27.000000,27.000000,25.799999,25.799999,25.799999,8700
2018-06-15,26.400000,27.885000,25.650000,27.000000,27.000000,21500
2018-06-18,27.450001,27.750000,26.100000,26.100000,26.100000,9800
2018-06-19,25.799999,26.700001,25.799999,25.950001,25.950001,8500
2018-06-20,26.549999,26.700001,25.650000,25.875000,25.875000,18900
2018-06-21,25.799999,26.850000,25.650000,25.799999,25.799999,23600
2018-06-22,25.950001,26.385000,25.350000,25.350000,25.350000,13300
2018-06-25,25.650000,25.650000,24.750000,25.049999,25.049999,10100
2018-06-26,25.049999,25.799999,24.750000,25.500000,25.500000,4500
2018-06-27,26.549999,26.549999,25.500000,25.650000,25.650000,11100
2018-06-28,25.950001,26.250000,25.650000,25.875000,25.875000,6900
2018-06-29,26.100000,26.850000,25.650000,26.850000,26.850000,13300
2018-07-02,26.850000,27.750000,26.355000,27.225000,27.225000,20000
2018-07-03,27.150000,27.900000,26.850000,27.900000,27.900000,5800
2018-07-05,27.900000,31.350000,27.450001,30.000000,30.000000,184400
2018-07-06,29.700001,30.434999,27.900000,29.700001,29.700001,50600
2018-07-09,29.700001,30.945000,28.500000,29.100000,29.100000,44900
2018-07-10,28.799999,29.100000,26.250000,26.400000,26.400000,33800
2018-07-11,26.400000,27.299999,26.250000,27.299999,27.299999,19000
2018-07-12,27.299999,27.450001,26.264999,26.475000,26.475000,15600
2018-07-13,26.700001,26.834999,25.650000,26.385000,26.385000,10300
2018-07-16,25.950001,27.180000,25.950001,26.834999,26.834999,13300
2018-07-17,27.000000,27.299999,26.400000,26.700001,26.700001,9900
2018-07-18,27.299999,28.350000,26.400000,28.334999,28.334999,28300
2018-07-19,28.049999,28.049999,26.700001,27.750000,27.750000,13300
2018-07-20,27.900000,28.799999,27.150000,28.500000,28.500000,28300
2018-07-23,28.799999,31.500000,28.500000,29.400000,29.400000,139500
2018-07-24,29.700001,30.750000,28.469999,28.950001,28.950001,41700
2018-07-25,29.250000,30.450001,28.200001,28.950001,28.950001,53700
2018-07-26,28.950001,29.400000,28.500000,28.665001,28.665001,16300
2018-07-27,28.650000,28.950001,26.250000,27.000000,27.000000,55900
2018-07-30,27.150000,27.180000,26.250000,26.700001,26.700001,14700
2018-07-31,26.549999,27.000000,25.950001,26.400000,26.400000,11200
2018-08-01,26.700001,29.250000,26.400000,28.200001,28.200001,30700
2018-08-02,27.600000,28.350000,27.450001,27.450001,27.450001,8500
2018-08-03,27.600000,27.600000,26.700001,26.850000,26.850000,7900
2018-08-06,26.850000,27.735001,26.850000,27.299999,27.299999,7100
2018-08-07,31.500000,36.000000,29.700001,34.950001,34.950001,729200
2018-08-08,32.099998,38.250000,31.799999,36.000000,36.000000,203600
2018-08-09,36.750000,41.250000,36.150002,41.250000,41.250000,196000
2018-08-10,41.400002,42.000000,34.950001,39.450001,39.450001,108300
2018-08-13,39.450001,40.500000,38.099998,40.200001,40.200001,39100
2018-08-14,40.200001,44.849998,39.599998,43.500000,43.500000,178000
2018-08-15,44.549999,49.500000,42.450001,45.750000,45.750000,247800
2018-08-16,46.500000,47.700001,41.400002,43.349998,43.349998,74100
2018-08-17,42.750000,44.384998,39.750000,40.799999,40.799999,63900
2018-08-20,42.900002,43.200001,38.400002,39.150002,39.150002,50700
2018-08-21,37.349998,38.415001,34.799999,37.799999,37.799999,92600
2018-08-22,37.200001,39.974998,36.599998,38.250000,38.250000,42700
2018-08-23,38.250000,38.849998,36.900002,37.349998,37.349998,20700
2018-08-24,37.200001,38.400002,37.200001,37.950001,37.950001,31000
2018-08-27,37.950001,37.950001,36.150002,36.450001,36.450001,25300
2018-08-28,36.599998,37.785000,36.299999,37.650002,37.650002,20300
2018-08-29,37.650002,38.250000,36.869999,37.650002,37.650002,48600
2018-08-30,37.500000,42.150002,37.500000,40.650002,40.650002,88000
2018-08-31,40.500000,42.000000,39.450001,40.200001,40.200001,43300
2018-09-04,40.349998,40.709999,39.450001,40.049999,40.049999,27300
2018-09-05,39.299999,39.750000,34.950001,37.349998,37.349998,61700
2018-09-06,37.799999,37.950001,36.450001,36.599998,36.599998,16200
2018-09-07,36.450001,37.200001,36.000000,36.599998,36.599998,17700
2018-09-10,37.349998,38.205002,36.450001,36.450001,36.450001,21800
2018-09-11,36.599998,36.599998,32.250000,32.250000,32.250000,53700
2018-09-12,32.549999,35.700001,32.400002,34.650002,34.650002,39400
2018-09-13,34.200001,34.349998,31.799999,32.250000,32.250000,41900
2018-09-14,32.400002,32.549999,30.900000,31.350000,31.350000,44600
2018-09-17,31.799999,31.799999,30.000000,30.450001,30.450001,57900
2018-09-18,30.600000,33.000000,30.000000,31.950001,31.950001,41500
2018-09-19,32.549999,33.014999,31.125000,31.650000,31.650000,32200
2018-09-20,32.250000,32.400002,31.049999,31.200001,31.200001,18500
2018-09-21,30.750000,34.500000,30.750000,34.049999,34.049999,54200
2018-09-24,33.750000,35.549999,33.029999,34.950001,34.950001,23800
2018-09-25,35.250000,36.900002,34.830002,36.599998,36.599998,24000
2018-09-26,36.150002,36.599998,33.150002,33.750000,33.750000,24800
2018-09-27,34.049999,35.099998,33.450001,33.750000,33.750000,10700
2018-09-28,35.250000,35.250000,34.154999,35.099998,35.099998,14300
2018-10-01,34.950001,35.250000,33.900002,34.500000,34.500000,11400
2018-10-02,34.500000,34.650002,33.900002,34.500000,34.500000,8300
2018-10-03,34.500000,36.000000,32.549999,33.450001,33.450001,26900
2018-10-04,32.700001,33.419998,31.799999,32.250000,32.250000,15300
2018-10-05,32.099998,33.345001,31.950001,31.950001,31.950001,11400
2018-10-08,32.400002,33.599998,31.350000,32.549999,32.549999,15900
2018-10-09,32.099998,32.654999,30.750000,31.049999,31.049999,17900
2018-10-10,30.900000,31.350000,29.850000,29.850000,29.850000,25600
2018-10-11,29.700001,31.350000,29.700001,30.750000,30.750000,15500
2018-10-12,32.250000,32.700001,31.200001,32.250000,32.250000,14900
2018-10-15,32.400002,32.700001,31.500000,32.099998,32.099998,7900
2018-10-16,32.099998,33.000000,32.099998,32.099998,32.099998,10800
2018-10-17,32.099998,32.700001,30.900000,31.200001,31.200001,8200
2018-10-18,31.350000,31.799999,30.600000,31.500000,31.500000,9500
2018-10-19,31.500000,31.500000,30.150000,30.450001,30.450001,15700
